ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
974933867,A Gay Ol' Time,Art Books,Publishing,USD,2016-01-31,2950.00,2015-12-22 21:04:03,8391.00,successful,234,US,8391.00,8391.00,2950.00
974939751,Bachan's New Album!,World Music,Music,USD,2015-05-24,16000.00,2015-05-01 16:31:35,16072.00,successful,130,US,16072.00,16072.00,16000.00
974944499,Be a part of the film! Hardcore Hearts,Animation,Film & Video,USD,2010-08-09,5000.00,2010-06-24 06:02:42,3357.00,failed,12,US,3357.00,3357.00,5000.00
97494454,TacTiClip,Product Design,Design,USD,2013-02-14,8000.00,2013-01-14 22:32:08,14322.00,successful,442,US,14322.00,14322.00,8000.00
974945242,Barrett Johnson loves you. And he's recording a new album this summer. ,Music,Music,USD,2010-06-02,5000.00,2010-04-30 04:20:49,5500.00,successful,57,US,5500.00,5500.00,5000.00
974953884,Well Off Forever,Apparel,Fashion,USD,2016-05-26,100000.00,2016-04-26 19:45:58,58.00,failed,1,US,58.00,58.00,100000.00
974957573,Caverns Deep,Immersive,Theater,USD,2014-06-23,233000.00,2014-05-24 01:54:29,380.00,failed,6,US,380.00,380.00,233000.00
974962923,facility 129,Shorts,Film & Video,USD,2012-04-12,10000.00,2012-03-08 09:32:26,465.00,failed,13,US,465.00,465.00,10000.00
974971893,OddVille - An amazing journey in Retro3d,Video Games,Games,USD,2012-08-17,540.00,2012-07-24 10:05:36,877.00,successful,140,US,877.00,877.00,540.00
974972235,Photo Collage National Parks Sweden (Petra edition),Nature,Photography,EUR,2015-11-07,250.00,2015-10-08 12:22:17,15.00,failed,2,DE,16.91,16.15,269.10
974974493,Patagonia: The End of the Road,Documentary,Film & Video,USD,2013-06-11,3170.00,2013-04-27 00:27:26,698.00,failed,15,US,698.00,698.00,3170.00
974979556,Pretch Panels | Your Better Whiteboard,Product Design,Design,USD,2016-04-27,7500.00,2016-03-24 01:51:26,7870.00,successful,36,US,7870.00,7870.00,7500.00
974984818,Dark Empire,Video Games,Games,USD,2014-10-07,5000.00,2014-09-06 20:59:54,1245.00,failed,65,US,1245.00,1245.00,5000.00
974987656,20 months on the road in a book,Nonfiction,Publishing,USD,2016-08-11,750.00,2016-07-12 05:10:43,1100.00,successful,22,US,345.00,1100.00,750.00
974993965,Somali Twin Designers Present their Spring 2011 Collection,Fashion,Fashion,USD,2010-05-19,10000.00,2010-04-20 00:25:10,280.00,failed,5,US,280.00,280.00,10000.00
974994300,Buildanauts,Video Games,Games,CAD,2014-11-05,35000.00,2014-10-06 16:23:19,2616.34,failed,80,CA,2326.24,2288.61,30615.82
974997366,TRONICA EVOLUTION. Blogger. Superhero. Mother.,Film & Video,Film & Video,USD,2010-12-05,20000000.00,2010-09-06 07:12:12,0.00,failed,0,US,0.00,0.00,20000000.00
974997404,Animals in delicious food,Digital Art,Art,DKK,2014-11-30,5000.00,2014-10-27 18:46:02,145.00,failed,8,DK,24.68,24.09,830.79
975004942,Homsense: Multi-purpose home monitoring. No Monthly Fee.,Technology,Technology,USD,2016-04-29,62000.00,2016-03-29 14:01:41,50091.00,canceled,214,US,50091.00,50091.00,62000.00
97501394,RAVEN: GRAPHIC NOVEL,Graphic Novels,Comics,USD,2017-02-19,15000.00,2017-01-20 19:18:19,0.00,canceled,0,US,0.00,0.00,15000.00
975027597,Pico: Time-lapse made simple,Product Design,Design,USD,2015-01-10,100000.00,2014-11-11 16:16:38,128620.00,successful,2286,US,128620.00,128620.00,100000.00
975029247,Oona's Imagery,Digital Art,Art,USD,2014-12-04,100.00,2014-11-04 23:57:29,281.00,successful,3,US,281.00,281.00,100.00
975037785,One for the Road: Mama Sweet Makes a New Album,Music,Music,USD,2014-05-25,17000.00,2014-04-25 00:00:04,22750.00,successful,188,US,22750.00,22750.00,17000.00
975038928,"Beyond the Bull, an ""eat smart"" culinary experience",Food,Food,USD,2012-03-17,17000.00,2012-02-01 19:27:35,2176.00,failed,23,US,2176.00,2176.00,17000.00
975039118,BE PART OF A HIGHLAND TARTAN UPRISING - BUILD THE MILL,Weaving,Crafts,GBP,2017-12-13,500000.00,2017-10-14 01:01:44,148562.25,failed,853,GB,20825.65,198737.51,668869.48
975049885,Zentangles & Mandalas (Canceled),Art,Art,USD,2016-08-20,100000.00,2016-06-21 04:20:36,0.00,canceled,0,US,0.00,0.00,100000.00
975054169,Lopol - The Low-Poly Survival Game,Video Games,Games,USD,2017-11-22,25000.00,2017-09-23 06:52:33,45.00,failed,5,US,25.00,45.00,25000.00
975056310,Rocktoberfest V,Rock,Music,USD,2013-07-29,11000.00,2013-05-30 19:25:29,885.00,failed,3,US,885.00,885.00,11000.00
975064575,Trust: A Documentary with Alphonso Lingis,Documentary,Film & Video,USD,2011-02-12,4500.00,2010-12-14 16:39:56,4950.00,successful,58,US,4950.00,4950.00,4500.00
975077206,Photography & Graphic Design!,People,Photography,USD,2014-10-17,600.00,2014-09-17 20:44:04,35.00,failed,2,US,35.00,35.00,600.00
97507737,Critique,Restaurants,Food,USD,2014-08-15,30000.00,2014-07-16 19:48:12,1.00,failed,1,US,1.00,1.00,30000.00
975080689,From Crayon to CAD,Digital Art,Art,USD,2017-09-21,1800.00,2017-08-22 01:57:48,40.00,canceled,3,US,40.00,40.00,1800.00
975081,The Clapper Memo,Nonfiction,Publishing,USD,2012-07-06,10000.00,2012-06-06 15:04:24,2105.00,failed,23,US,2105.00,2105.00,10000.00
97508363,Hauliday Box,Crafts,Crafts,USD,2016-07-14,1500.00,2016-06-02 03:04:35,181.00,canceled,5,US,90.00,181.00,1500.00
975094529,Catskill Animal Sanctuary Documentary,Documentary,Film & Video,USD,2010-11-13,5000.00,2010-10-28 03:47:44,6489.00,successful,40,US,6489.00,6489.00,5000.00
975098671,Second Stage Shows,Theater,Theater,USD,2015-07-17,18000.00,2015-06-02 16:23:28,50.00,failed,2,US,50.00,50.00,18000.00
975102627,Grannies & Kitties,Tabletop Games,Games,EUR,2017-04-04,4000.00,2017-03-05 14:16:29,6536.00,successful,268,ES,1231.15,6947.80,4252.02
975109434,Student's Final Production,Latin,Music,USD,2016-02-01,3000.00,2016-01-02 21:45:03,3177.00,successful,28,US,3177.00,3177.00,3000.00
975111230,SuPeR~MadLibS,Music Videos,Film & Video,USD,2015-06-21,7777.00,2015-06-03 07:37:02,0.00,failed,0,US,0.00,0.00,7777.00
97511187,Noomay: Plan your own journey and explore Asia !,Web,Technology,EUR,2017-05-06,2000.00,2017-04-07 08:25:11,153.00,failed,3,FR,53.38,166.40,2175.19
975121103,Doing Good,Webseries,Film & Video,USD,2012-08-17,2900.00,2012-07-18 14:17:20,3219.00,successful,60,US,3219.00,3219.00,2900.00
975122214,HolidayWall - Christmas Tree Wall Decoration,Art,Art,USD,2014-12-20,3000.00,2014-12-05 19:51:05,240.00,failed,9,US,240.00,240.00,3000.00
975122218,Reading with a Dragon.,Film & Video,Film & Video,USD,2015-09-30,1000.00,2015-08-31 18:58:05,0.00,failed,0,US,0.00,0.00,1000.00
975125662,CCHS 2014 FRC FIRST Robotics Competition,Technology,Technology,USD,2014-03-09,2000.00,2014-02-07 05:43:16,420.04,failed,14,US,420.04,420.04,2000.00
975130982,Paradise Recovered On The Road!,Narrative Film,Film & Video,USD,2010-07-21,7000.00,2010-06-30 20:20:14,8000.00,successful,90,US,8000.00,8000.00,7000.00
975131907,WarmWave: Heated Long Underwear from TOAST,Product Design,Design,USD,2016-01-02,62500.00,2015-12-03 08:13:21,690.00,failed,4,US,690.00,690.00,62500.00
975155161,Brew & Asana book publishing,Print,Journalism,USD,2017-12-04,1000.00,2017-11-10 05:04:14,136.00,failed,4,US,0.00,136.00,1000.00
975160005,Bountiful Beauty Collection of Hopeful Artists,Public Art,Art,USD,2015-10-15,10000.00,2015-09-15 22:21:24,0.00,failed,0,US,0.00,0.00,10000.00
97516117,Suzanne (1996) Subtitles in English,Drama,Film & Video,AUD,2017-01-03,10000.00,2016-11-14 05:41:48,0.00,failed,0,AU,0.00,0.00,7336.76
975164714,Michale Graves “Wanderer” Album – Follow-up to “Vagabond”,Rock,Music,USD,2014-03-07,15000.00,2014-02-21 01:30:42,19147.00,successful,185,US,19147.00,19147.00,15000.00
975167567,ROOTED in PEACE,Documentary,Film & Video,USD,2011-08-03,40000.00,2011-07-04 18:51:35,1205.00,failed,18,US,1205.00,1205.00,40000.00
975173538,CORNERBAG - Make A Game Of Training,Mobile Games,Games,USD,2017-02-07,55000.00,2016-12-30 11:18:06,80.00,canceled,3,US,64.00,80.00,55000.00
975178159,The Giraffe's Mustache?,Children's Books,Publishing,USD,2014-05-11,7500.00,2014-04-11 23:59:45,8103.00,successful,80,US,8103.00,8103.00,7500.00
975191306,"""I Love You, You're Perfect, Now Change!""",Musical,Theater,USD,2015-06-13,3000.00,2015-05-14 21:16:54,3050.00,successful,21,US,3050.00,3050.00,3000.00
975198836,vehículo expendedor de productos fríos y congelados,Technology,Technology,EUR,2015-12-19,90000.00,2015-11-19 19:57:53,0.00,failed,0,ES,0.00,0.00,98523.25
975199606,Rocky Horror takes Savannah,Performance Art,Art,USD,2011-06-14,600.00,2011-05-15 20:27:14,110.00,failed,5,US,110.00,110.00,600.00
975200838,Honey Pot,Music,Music,USD,2017-12-31,11000.00,2017-11-18 17:24:55,0.00,canceled,0,US,0.00,0.00,11000.00
97520287,MR. POTT'S PROTEIN CHIPS (Canceled),Food,Food,USD,2016-04-07,70000.00,2016-02-17 18:44:22,16.00,canceled,1,US,16.00,16.00,70000.00
975216289,Labyrinth,Video Games,Games,GBP,2014-03-18,50000.00,2014-02-16 19:00:38,404.00,failed,28,GB,676.58,666.16,82445.67
975218675,The Shapes EP Animal Lore,Indie Rock,Music,USD,2012-03-26,700.00,2012-02-15 19:00:35,50.00,failed,1,US,50.00,50.00,700.00
975222073,Day of the Dolls - Pin-Up Playing Cards Deck RELAUNCH!,Playing Cards,Games,USD,2017-03-09,8500.00,2017-02-07 16:42:42,10101.00,successful,231,US,836.00,10101.00,8500.00
975228705,Razors edge,Horror,Film & Video,USD,2015-05-22,5000.00,2015-04-22 14:43:27,0.00,failed,0,US,0.00,0.00,5000.00
975236559,Pulse of the Indigo,Documentary,Film & Video,USD,2010-02-03,22500.00,2009-11-05 23:23:42,160.00,failed,4,US,160.00,160.00,22500.00
975237047,Help make my Monster (bigger)! Protect Your Monster Plush,Product Design,Design,USD,2014-12-12,25000.00,2014-11-12 22:58:56,200.00,canceled,1,US,200.00,200.00,25000.00
975259467,"""Drowning in Philosophy"" Audible and Kindle Versions",Academic,Publishing,USD,2018-01-31,3000.00,2017-12-17 14:30:28,13.00,live,3,US,13.00,13.00,3000.00
975268742,Dora's Rocky Mountain Roadhouse,Restaurants,Food,CAD,2014-12-25,20000.00,2014-11-14 06:49:31,3910.00,failed,25,CA,3454.14,3347.03,17120.36
975271543,Do not judge this book by its cover until you can buy it!,Nonfiction,Publishing,GBP,2014-07-09,2000.00,2014-06-09 20:42:37,55.00,failed,9,GB,92.41,94.16,3424.01
975275661,Enchanting Mug!  This is Magic! (Suspended),Product Design,Design,USD,2016-02-19,5500.00,2015-12-21 18:14:07,116.00,suspended,6,US,116.00,116.00,5500.00
975288834,Qwikfix,Apps,Technology,USD,2017-08-24,50000.00,2017-07-25 22:16:43,410.00,failed,4,US,0.00,410.00,50000.00
975289361,The Father Keeper Graphic Novel,Graphic Novels,Comics,USD,2014-10-01,400.00,2014-09-01 17:47:17,461.00,successful,24,US,461.00,461.00,400.00
975289953,Projects of Earth - The Earth 2017 Mosaic,Art,Art,USD,2017-10-09,75.00,2017-09-04 03:06:36,0.00,failed,0,US,0.00,0.00,75.00
975302175,Arctic Cross: Phase 2,Documentary,Film & Video,USD,2012-05-30,3000.00,2012-03-31 02:02:01,3012.00,successful,41,US,3012.00,3012.00,3000.00
975307438,Buyers Lagoon – Online community of bargain hunters,Web,Technology,AUD,2016-05-22,10000.00,2016-04-22 00:41:13,51.00,failed,2,AU,39.73,36.79,7212.93
975310979,Inspirational Greeting Cards,Stationery,Crafts,USD,2016-05-02,300.00,2016-04-02 06:53:53,609.00,successful,18,US,609.00,609.00,300.00
975314424,The DLFA - a Documentary Film,Film & Video,Film & Video,USD,2012-07-28,3000.00,2012-06-28 21:25:51,7772.00,successful,111,US,7772.00,7772.00,3000.00
975317850,STUDIO H -- documentary film,Documentary,Film & Video,USD,2011-12-18,36400.00,2011-11-18 21:35:45,38336.00,successful,344,US,38336.00,38336.00,36400.00
975321135,Helping the local Aquarium,Fashion,Fashion,USD,2013-07-12,2500.00,2013-06-12 03:18:36,35.00,failed,2,US,35.00,35.00,2500.00
975327530,tweenly: swimwear that makes tween girls feel confident,Childrenswear,Fashion,USD,2016-09-30,30000.00,2016-08-31 00:35:12,3636.00,canceled,30,US,700.00,3636.00,30000.00
97532811,"Building Tomorrows Media Future, Today!",Radio & Podcasts,Publishing,USD,2013-07-29,4000.00,2013-06-25 19:41:16,1015.00,failed,19,US,1015.00,1015.00,4000.00
975329054,Justice Comics and Collectibles,Comics,Comics,USD,2014-07-04,50000.00,2014-05-20 01:05:42,135.00,failed,8,US,135.00,135.00,50000.00
975346867,Bossy's No Book Tour,Documentary,Film & Video,USD,2010-06-06,5000.00,2010-04-06 23:29:31,0.00,failed,0,US,0.00,0.00,5000.00
975348332,"""Unusual Perspectives"" ~ a film by paynie",Documentary,Film & Video,USD,2011-06-10,3600.00,2011-05-11 07:44:32,3668.03,successful,65,US,3668.03,3668.03,3600.00
975371913,Reclaiming Revelation: Leaving the Rapture Behind,Documentary,Film & Video,USD,2014-02-27,7500.00,2014-01-28 01:39:48,860.00,failed,15,US,860.00,860.00,7500.00
975373658,Beneath Our Own Immensity / The Film,Shorts,Film & Video,USD,2013-12-28,4000.00,2013-11-13 06:58:51,4250.11,successful,56,US,4250.11,4250.11,4000.00
975374490,The Savior Chronicles Vol-1 Hard Cover Book,Graphic Novels,Comics,USD,2017-12-19,3000.00,2017-11-14 17:57:14,772.00,failed,24,US,239.00,772.00,3000.00
975376720,Swimming with Whales Revealed,Nonfiction,Publishing,USD,2015-10-16,3000.00,2015-09-16 18:41:02,35.00,failed,2,US,35.00,35.00,3000.00
975377124,Project-Pyxis  -  a standalone ambient backlight for your TV,Hardware,Technology,USD,2015-11-16,86000.00,2015-10-17 17:55:56,11032.00,failed,63,US,11032.00,11032.00,86000.00
975391923,CyberNET Universe,Animation,Film & Video,USD,2014-04-05,30000.00,2014-02-19 01:31:19,70.00,failed,2,US,70.00,70.00,30000.00
975410067,Pâtisseries à la farine de grillons! Cricket flour pastries!,Small Batch,Food,EUR,2016-07-04,10000.00,2016-06-02 17:01:13,11579.00,successful,272,FR,12877.02,12817.99,11070.03
975410743,Into The Trees: Horror Short Film,Horror,Film & Video,USD,2014-12-19,5000.00,2014-11-19 19:30:48,0.00,failed,0,US,0.00,0.00,5000.00
975411881,MARK | MOVE Dance Concert,Dance,Dance,USD,2013-06-24,1000.00,2013-06-05 01:09:06,2001.00,successful,52,US,2001.00,2001.00,1000.00
975416343,Chase the Sun: The Early Mays' New CD,Pop,Music,USD,2016-12-15,11500.00,2016-11-14 14:19:38,12312.00,successful,196,US,0.00,12312.00,11500.00
975417700,Fama Speakeasy,Restaurants,Food,USD,2015-10-27,70000.00,2015-08-28 05:17:12,0.00,failed,0,US,0.00,0.00,70000.00
975425031,Wayne Sharp & The SharpShooter Band's new album,Music,Music,USD,2012-08-26,75000.00,2012-07-27 06:00:14,23755.00,failed,85,US,23755.00,23755.00,75000.00
975443836,The Valley of the Cross,Drama,Film & Video,EUR,2016-11-12,15000.00,2016-09-13 11:27:42,15056.00,successful,103,DE,512.59,16003.06,15943.54
975446728,Street-cool Accessories Phase 1: Messenger Bags,Fashion,Fashion,USD,2011-12-31,5000.00,2011-11-16 23:10:24,0.00,failed,0,US,0.00,0.00,5000.00
975447409,"TRENTA - Le Nuvole, l'Abisso e Altre Divagazioni",Nonfiction,Publishing,EUR,2016-04-14,2000.00,2016-02-29 23:12:44,656.00,failed,24,IT,717.17,740.23,2256.80
975456864,The Reckoning ... a deeply immersive fantasy rpg,Games,Games,USD,2016-09-29,77000.00,2016-08-30 14:31:23,405.00,failed,8,US,0.00,405.00,77000.00
975467020,"Muñecas Étnicas Mexicanas de Trapo, Niña Bonita",Crafts,Crafts,MXN,2017-04-27,1000000.00,2017-03-28 17:39:32,10.00,failed,1,MX,0.00,0.53,52675.94
975473384,Key fob production,Embroidery,Crafts,USD,2015-11-25,15000.00,2015-10-26 16:07:01,1.00,failed,1,US,1.00,1.00,15000.00
975475368,Sierra Blanca - An opportunity for young artists & Ecuador,Crafts,Crafts,USD,2015-03-09,5000.00,2015-02-13 04:22:06,161.00,canceled,4,US,161.00,161.00,5000.00
975481482,Help us make a music video!,Rock,Music,USD,2012-01-01,2000.00,2011-11-29 09:19:44,2721.00,successful,55,US,2721.00,2721.00,2000.00
975482557,Two Short DC-Based Comedy Films,Shorts,Film & Video,USD,2010-08-07,1000.00,2010-07-06 07:04:56,1500.00,successful,19,US,1500.00,1500.00,1000.00
975490027,"Game App ""Smokybrain"" with triangular puzzles pieces",Mobile Games,Games,EUR,2016-10-27,75000.00,2016-09-07 15:13:05,1.00,failed,1,DE,0.00,1.09,81915.29
975490843,Innovative design wetsuits for surfers and water sports,Ready-to-wear,Fashion,AUD,2017-09-04,50000.00,2017-07-06 03:12:07,16.00,failed,1,AU,0.00,12.97,40521.92
975492998,Shoot First...,Photography,Photography,USD,2012-08-18,400.00,2012-07-24 19:39:03,0.00,failed,0,US,0.00,0.00,400.00
975497098,Develop a common language with dolphins,Software,Technology,GBP,2016-05-01,100000.00,2016-04-01 19:20:32,7.00,failed,3,GB,10.04,10.14,144921.24
975499328,African Calendar Book Series,Academic,Publishing,USD,2015-06-03,20000.00,2015-05-05 01:17:25,0.00,failed,0,US,0.00,0.00,20000.00
975499351,"Dabville Bhombers ""Shatter-tastic"" Jerseys and Tees",Fashion,Fashion,USD,2014-03-21,1200.00,2014-02-19 22:02:17,60.00,failed,1,US,60.00,60.00,1200.00
975506736,Tip Jar to help fund short fiction film 'Come As You Are',Shorts,Film & Video,GBP,2013-03-27,900.00,2013-02-26 18:36:50,161.00,failed,6,GB,243.53,243.80,1362.87
975513678,Mitch David Carter invites you to “Come and Get It”!,Country & Folk,Music,USD,2013-04-28,3500.00,2013-03-29 16:39:53,3560.00,successful,41,US,3560.00,3560.00,3500.00
975515949,Renaissance Men,Narrative Film,Film & Video,USD,2013-09-28,1000000.00,2013-08-29 00:40:47,204.00,failed,11,US,204.00,204.00,1000000.00
975518047,$99 Orchestra 2nd Campaign,Music,Music,USD,2015-10-22,10000.00,2015-09-22 21:03:50,24240.00,successful,76,US,24240.00,24240.00,10000.00
975525059,Potato Salad,Food,Food,USD,2014-08-02,10.00,2014-07-03 15:47:06,55492.83,successful,6911,US,55492.83,55492.83,10.00
975525729,Colorotica: The REAL Adult Coloring Book,Illustration,Art,USD,2016-02-27,777.00,2016-01-26 12:06:03,1395.00,successful,46,US,1395.00,1395.00,777.00
975541180,Country Weston Project,Country & Folk,Music,USD,2012-08-11,20000.00,2012-06-12 00:48:15,0.00,failed,0,US,0.00,0.00,20000.00
975541306,S-curve saddle pad,Product Design,Design,EUR,2015-11-04,4000.00,2015-10-05 18:43:04,1389.00,failed,11,NL,1557.35,1509.01,4345.61
97554436,Pick A Vowel - The Board Game Designed for Your Family!,Tabletop Games,Games,AUD,2014-10-29,7000.00,2014-08-30 22:43:32,4610.00,failed,59,AU,4312.17,4052.03,6152.76
975545698,Help Ronstadt Generations record their second album.,Country & Folk,Music,USD,2012-06-18,7500.00,2012-05-19 03:09:34,8445.00,successful,77,US,8445.00,8445.00,7500.00
975550220,Done With You Goes Vinyl,Punk,Music,USD,2013-04-17,2000.00,2013-03-18 19:13:27,2267.00,successful,84,US,2267.00,2267.00,2000.00
975550908,KIDS VIEWS,Webseries,Film & Video,GBP,2016-10-15,5000.00,2016-09-15 17:26:13,75.00,failed,1,GB,0.00,91.41,6093.85
975551605,Historic Biery's Port Blacksmith & Leather Shop,Crafts,Crafts,USD,2016-03-11,50000.00,2016-02-10 09:53:07,1.00,failed,1,US,1.00,1.00,50000.00
975583758,Kingdom Of Mosa,Print,Journalism,USD,2015-07-25,200.00,2015-06-25 22:24:58,1.00,failed,1,US,1.00,1.00,200.00
97558839,WE GOT ENOUGH mixtape release party,Music,Music,USD,2012-08-19,2000.00,2012-07-20 05:10:07,0.00,failed,0,US,0.00,0.00,2000.00
975589523,Hop to It! Help Us Give Hope to Hurting Kids.,Children's Books,Publishing,USD,2015-05-09,1800.00,2015-04-06 03:07:11,50.00,failed,2,US,50.00,50.00,1800.00
975603502,The Eloquent Music of Phil Fried,Classical Music,Music,USD,2011-05-10,5500.00,2011-03-31 02:17:20,485.00,failed,13,US,485.00,485.00,5500.00
97560353,More Castles! A Castle Dice Expansions,Tabletop Games,Games,USD,2014-06-03,13500.00,2014-05-12 19:43:45,34820.00,successful,663,US,34820.00,34820.00,13500.00
975607363,Fast Robot Trader software,Software,Technology,CAD,2014-08-23,200000.00,2014-07-19 22:03:59,4005.00,failed,2,CA,3724.98,3689.88,184263.87
975607794,The Fall of Wallace Winter at the Plaza Theatre,Plays,Theater,USD,2014-10-20,750.00,2014-10-10 17:22:27,971.00,successful,16,US,971.00,971.00,750.00
975611488,"Midlife Crisis Tour 2015: 2 men, 2 Motorcycles, & 6000 miles",Web,Journalism,USD,2015-03-08,1000.00,2015-02-06 18:55:05,35.00,canceled,1,US,35.00,35.00,1000.00
975617852,VISION: Creative Cues From The Cat,Art Books,Publishing,USD,2015-08-01,4000.00,2015-06-18 20:10:08,4682.00,successful,99,US,4682.00,4682.00,4000.00
