ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,
94907330,Project Prophesy,Dance,Dance,USD,2015-08-08,5000.00,2015-06-09 11:17:04,1.00,failed,1,US,1.00,1.00,5000.00,
949073709,FRUITY Photography With a Few VEGGIES Thrown In,Photography,Photography,USD,2013-04-09,400.00,2013-03-20 22:02:45,0.00,failed,0,US,0.00,0.00,400.00,
949076020,KAPOW! - A fast and furious Superhero dice building game,Tabletop Games,Games,USD,2017-12-01,20000.00,2017-11-01 12:03:02,22555.00,successful,294,US,8393.00,22555.00,20000.00,
949077090,"Raumschiff LARP mit der ""Artemis SBS"" Software",Live Games,Games,EUR,2015-11-28,1500.00,2015-10-30 17:05:46,107.00,failed,8,DE,116.93,116.65,1635.31,
949082530,Lily Maes Boutique,Childrenswear,Fashion,USD,2015-02-19,4500.00,2015-01-20 23:32:29,19.00,failed,2,US,19.00,19.00,4500.00,
949083599,Familiemusikalen Piken med Fyrstikkene,Musical,Theater,NOK,2014-11-21,5000.00,2014-10-21 12:11:39,5050.00,successful,8,NO,772.27,746.62,739.23,
949086473,STREETWISE: Tiny Revisited,Documentary,Film & Video,USD,2013-12-20,60000.00,2013-11-20 20:59:35,85135.50,successful,450,US,85135.50,85135.50,60000.00,
949088324,Album: You Only Die Once,Hip-Hop,Music,USD,2018-02-03,5000.00,2017-12-05 00:33:48,52.00,live,1,US,0.00,52.00,5000.00,
94908949,Chasing Dreams: Donate to Lauren D's NYC debut,Pop,Music,USD,2015-04-24,1500.00,2015-04-03 16:53:43,2100.00,successful,35,US,2100.00,2100.00,1500.00,
949091708,Mit,Apps,Technology,GBP,2016-03-23,100000.00,2016-02-22 18:52:05,7.00,failed,3,GB,10.08,9.89,141300.82,
949096834,Pucker Pickle Juice.,Food,Food,USD,2012-03-14,2000.00,2012-02-13 20:24:46,10.00,failed,1,US,10.00,10.00,2000.00,
949099592,Christmas Fire,Children's Books,Publishing,USD,2012-11-30,500.00,2012-10-16 21:21:25,790.00,successful,26,US,790.00,790.00,500.00,
949102038,"Nintendo Fan Enamel Pins Pack: NES, Gameboy, N64 Controller",Accessories,Fashion,USD,2017-02-27,850.00,2017-01-31 04:06:12,377.00,failed,29,US,152.00,377.00,850.00,
949107176,Good Game (website) (Canceled),Video Games,Games,GBP,2014-10-05,8000.00,2014-09-05 00:25:55,0.00,canceled,0,GB,0.00,0.00,12827.30,
949108557,Hope Rising - Brian Cothern Worship EP,Faith,Music,USD,2016-04-25,4000.00,2016-03-25 12:48:12,4005.00,successful,46,US,4005.00,4005.00,4000.00,
949108725,The Ultimate Birth Photography Resource,Photography,Photography,USD,2017-06-05,2000.00,2017-05-21 22:54:48,10.00,failed,1,US,0.00,10.00,2000.00,
949115203,Pond to Plate Project,Farms,Food,USD,2015-09-20,15000.00,2015-07-22 02:57:44,0.00,failed,0,US,0.00,0.00,15000.00,
949115768,Dragon's Requim: Return of the Lunar Dragon,Video Games,Games,USD,2016-04-02,7500.00,2016-02-27 05:27:32,31.00,failed,4,US,31.00,31.00,7500.00,
949124914,Merchant LARP Coins,Live Games,Games,AUD,2017-07-09,250.00,2017-06-09 08:41:47,32.00,failed,2,AU,0.00,24.83,193.99,
949125598,Game (Canceled),Tabletop Games,Games,USD,2015-03-29,50000.00,2015-02-27 22:44:03,5.00,canceled,1,US,5.00,5.00,50000.00,
949136577,OBEY THE GIANT - The First Narrative Film About OBEY,Narrative Film,Film & Video,USD,2012-05-19,30000.00,2012-04-19 14:02:59,65029.56,successful,488,US,65029.56,65029.56,30000.00,
949137319,The Hot Box (Canceled),Gadgets,Technology,USD,2015-12-31,5000.00,2015-12-01 21:11:11,0.00,canceled,0,US,0.00,0.00,5000.00,
949139155,A Gentleman's Guide,Publishing,Publishing,GBP,2014-03-23,20000.00,2014-02-21 20:16:34,54.00,failed,2,GB,90.05,89.82,33266.25,
949139981,Help Create Britten Couture Home 3D Printed Table Jewelry,Product Design,Design,USD,2016-11-10,27000.00,2016-10-11 00:43:45,1325.00,canceled,14,US,200.00,1325.00,27000.00,
949142533,Morris Taylor representing PAYTON LYNN,Music,Music,USD,2014-06-20,3200.00,2014-05-21 07:31:05,130.00,failed,3,US,130.00,130.00,3200.00,
949153108,PERFECT DARK :: FANTASY LAND LP,Music,Music,USD,2011-01-01,1800.00,2010-11-11 01:54:03,0.00,failed,0,US,0.00,0.00,1800.00,
949165292,The Satisfaction: A true story,Nonfiction,Publishing,USD,2013-07-21,2000.00,2013-06-27 20:27:20,116.00,failed,7,US,116.00,116.00,2000.00,
949167907,100 Pieces: Project circulum'C Print - One-of-a-Kind,Graphic Design,Design,GBP,2017-02-10,500.00,2017-01-11 16:54:02,984.00,successful,11,GB,194.39,1226.28,623.11,
94916861,Bound: a counterpoint between freedom and imprisonment,Dance,Dance,USD,2011-04-26,1500.00,2011-03-25 23:41:18,1638.00,successful,28,US,1638.00,1638.00,1500.00,
949177033,Changing Lives in Jordan,Photo,Journalism,GBP,2016-08-29,3000.00,2016-07-30 16:18:40,1.00,failed,1,GB,0.00,1.33,3985.18,
949185859,Mutari Hot Chocolate: Bean to Bottle Craft Hot Chocolate,Food,Food,USD,2014-05-19,10000.00,2014-04-01 03:27:41,34022.00,successful,472,US,34022.00,34022.00,10000.00,
949190150,Stranger To Myself,Film & Video,Film & Video,EUR,2016-03-27,10000.00,2016-02-26 14:43:24,1.00,failed,1,IT,1.10,1.14,11431.97,
94919262,Podprop - USA Made Soft Smartphone Stand  iPhone / Universal,Product Design,Design,USD,2012-06-05,15000.00,2012-04-06 03:47:13,18196.00,successful,288,US,18196.00,18196.00,15000.00,
949197674,AFFG,Technology,Technology,USD,2016-03-15,30000.00,2016-02-11 19:36:30,182.00,failed,6,US,182.00,182.00,30000.00,
94920109,MOLLY DANGER: Book Two Graphic Album and Audiobook,Graphic Novels,Comics,USD,2015-05-18,50000.00,2015-04-17 03:33:00,21853.00,failed,478,US,21853.00,21853.00,50000.00,
949203790,Arcadia makes art in Mexico (Canceled),Art,Art,USD,2014-07-02,400.00,2014-06-02 19:38:01,0.00,canceled,0,US,0.00,0.00,400.00,
94920426,Hour Eleven would like you to get involved on our next album,Music,Music,USD,2014-06-28,15000.00,2014-05-29 17:37:21,80.00,failed,3,US,80.00,80.00,15000.00,
949206525,Send Valerie to The Voice!!,Rock,Music,USD,2013-02-07,500.00,2013-02-03 04:58:18,127.00,failed,4,US,127.00,127.00,500.00,
949209229,Be A Catalyst!!!! Help Casey Clark make a name in Nashville,Music,Music,USD,2016-05-24,8000.00,2016-03-25 03:54:04,9625.00,successful,0,"N,0""",,9625.00,8000.00,
949216748,Kerrin's first album 'Take Me Away' ... Become a part of Team Kerrin!,Music,Music,USD,2010-05-12,2000.00,2010-04-13 00:10:26,2026.00,successful,40,US,2026.00,2026.00,2000.00,
949217131,GCR Flash Suppressor DE Razor Kit - A New Way to Shave,Accessories,Fashion,USD,2016-01-28,8500.00,2015-12-29 03:08:22,1489.00,canceled,11,US,1489.00,1489.00,8500.00,
949239347,Hangover Cup,Product Design,Design,GBP,2015-10-09,9750.00,2015-09-09 01:30:18,9933.00,successful,286,GB,15087.74,15236.77,14956.05,
949241679,Spoken // New Album 2015,Music,Music,USD,2015-03-17,20000.00,2015-01-31 21:58:46,25888.00,successful,596,US,25888.00,25888.00,20000.00,
949248818,Burning Man 360,Documentary,Film & Video,USD,2011-08-15,6000.00,2011-07-20 03:51:57,6020.00,successful,40,US,6020.00,6020.00,6000.00,
949268759,Techne Nut Butter,Food,Food,USD,2014-05-03,20000.00,2014-04-03 17:41:56,6627.00,failed,124,US,6627.00,6627.00,20000.00,
949277053,"Pass The Panda - Album Release , Hype and Promotion",Music,Music,NOK,2017-09-10,3000.00,2017-08-06 03:14:10,0.00,failed,0,NO,0.00,0.00,384.46,
949277372,Cloudcyr - Big Data for Everyone,Web,Technology,USD,2015-06-03,47000.00,2015-05-13 15:00:42,0.00,failed,0,US,0.00,0.00,47000.00,
949280379,Roll a Fatty T-shirt Project,Fashion,Fashion,USD,2014-05-04,700.00,2014-04-04 10:19:31,90.00,failed,5,US,90.00,90.00,700.00,
94928188,Zoomaka - The card game,Tabletop Games,Games,SEK,2017-10-15,155000.00,2017-09-10 10:36:23,118547.00,canceled,110,SE,1376.31,14526.22,18993.00,
949300859,Overfall,Video Games,Games,USD,2015-09-18,65000.00,2015-08-17 18:00:31,67768.10,successful,1430,US,67768.10,67768.10,65000.00,
949312601,Virginia Sustainable Agriculture Documentary Project,Photography,Photography,USD,2010-12-02,5500.00,2010-10-13 16:17:46,5732.00,successful,59,US,5732.00,5732.00,5500.00,
949320939,Monsters,Shorts,Film & Video,USD,2012-01-21,6000.00,2011-12-12 05:00:31,6301.00,successful,77,US,6301.00,6301.00,6000.00,
949322365,Fun TImes With Father And Son Baseball,Children's Books,Publishing,USD,2012-03-05,15000.00,2012-01-05 01:28:50,0.00,failed,0,US,0.00,0.00,15000.00,
949323843,44.06 N Sauces,Small Batch,Food,USD,2016-02-27,1000.00,2016-01-28 22:20:56,0.00,failed,0,US,0.00,0.00,1000.00,
949325677,Get We Are Goose To Edinburgh,Theater,Theater,GBP,2013-06-12,600.00,2013-05-13 14:06:21,790.99,successful,26,GB,1215.01,1235.77,937.38,
949328015,Plexi Lusso CD + International Music Video Project,Music,Music,USD,2011-12-14,25555.00,2011-10-15 15:53:55,2106.00,failed,54,US,2106.00,2106.00,25555.00,
949328711,Anorack Rasckal Herrekipering & Skrädderi,Apparel,Fashion,SEK,2014-11-30,30000.00,2014-11-04 12:17:35,1610.00,failed,6,SE,217.63,214.03,3988.19,
949330569,NATALIE,Shorts,Film & Video,USD,2013-04-11,500.00,2013-03-27 16:19:24,740.00,successful,26,US,740.00,740.00,500.00,
949332175,APIARY: a literary journal for humans of all ages,Publishing,Publishing,USD,2011-02-01,4000.00,2010-11-03 17:26:33,4059.00,successful,79,US,4059.00,4059.00,4000.00,
949335555,Street-Fit Fashion Game Changer (Canceled),Fashion,Fashion,NZD,2016-03-23,5000.00,2016-02-22 20:48:38,0.00,canceled,0,NZ,0.00,0.00,3350.53,
949336172,Socially Awkward Misfit,Webcomics,Comics,GBP,2014-12-21,1000.00,2014-11-26 20:54:59,118.00,failed,7,GB,185.00,183.32,1553.59,
949340274,Christmas Night in Sactown,Jazz,Music,USD,2016-11-11,999.00,2016-10-12 04:27:32,1132.00,successful,19,US,155.00,1132.00,999.00,
949346693,West End Ink,Conceptual Art,Art,GBP,2016-01-31,10000.00,2015-12-10 19:31:36,0.00,failed,0,GB,0.00,0.00,14552.86,
949348277,Ruins of Humanity - Tabletop RPG,Tabletop Games,Games,USD,2017-11-01,1500.00,2017-09-18 02:39:47,240.00,failed,7,US,0.00,240.00,1500.00,
949349117,On With The Show,Musical,Theater,USD,2016-11-24,12000.00,2016-10-24 07:32:59,12547.00,successful,115,US,3500.00,12547.00,12000.00,
94935325,Pizza Friends Forever Pins,Accessories,Fashion,USD,2016-10-20,610.00,2016-09-30 19:16:35,2351.00,successful,107,US,290.00,2351.00,610.00,
949374634,Driftwood Press: A Literary Endeavor,Literary Journals,Publishing,USD,2014-04-01,1350.00,2014-02-22 00:15:54,1360.00,successful,19,US,1360.00,1360.00,1350.00,
949401487,A Taste of San Diego's Singer Songwriters,Music,Music,USD,2016-05-09,7500.00,2016-04-09 02:21:45,1408.00,failed,0,"N,0""",,1408.00,7500.00,
94940383,A Work in Progress by Levi Jess,Music,Music,USD,2017-01-01,600.00,2016-11-24 00:11:59,1000.00,successful,26,US,0.00,1000.00,600.00,
94940753,Brandon Schott's CRAYONS & ANGELS,Indie Rock,Music,USD,2015-07-28,6500.00,2015-06-25 19:15:46,6557.00,successful,125,US,6557.00,6557.00,6500.00,
949408439,A Day in the Life of People from Around the World (Canceled),Nonfiction,Publishing,USD,2012-02-20,6000.00,2011-12-22 21:41:49,0.00,canceled,0,US,0.00,0.00,6000.00,
94941393,WAVE,Sculpture,Art,USD,2013-06-13,1200.00,2013-05-14 02:49:44,1210.00,successful,12,US,1210.00,1210.00,1200.00,
949427469,The Galaxy Cuts Alpha DVD,Performance Art,Art,USD,2011-10-24,2000.00,2011-08-25 00:40:58,75.00,failed,1,US,75.00,75.00,2000.00,
949443227,IOH: Fun New Card Game,Tabletop Games,Games,USD,2013-12-05,7000.00,2013-11-05 23:06:03,237.00,failed,13,US,237.00,237.00,7000.00,
949470965,120 Project,Art,Art,USD,2017-07-17,16000.00,2017-06-03 15:06:29,16000.00,successful,91,US,3345.00,16000.00,16000.00,
949473829,Wonderful Mama Magazine,Apps,Technology,AUD,2015-11-15,50000.00,2015-10-16 07:02:31,1400.00,failed,12,AU,1027.42,1009.30,36046.43,
949479783,Slivers Oakley: The Last and First Clown,Documentary,Film & Video,USD,2011-06-08,10000.00,2011-04-09 17:02:10,585.00,failed,12,US,585.00,585.00,10000.00,
949484568,Frieda and Eddie - A Jersey Shore Love Story,Documentary,Film & Video,USD,2014-11-16,600.00,2014-10-17 01:59:26,1200.00,successful,20,US,1200.00,1200.00,600.00,
949488155,CANNABIS CREW (Canceled),Film & Video,Film & Video,USD,2013-10-19,25000.00,2013-08-20 00:01:26,1445.00,canceled,18,US,1445.00,1445.00,25000.00,
949499742,Pachow Kabang Summer Tour 2015,Country & Folk,Music,USD,2015-01-20,1000.00,2014-12-21 03:57:03,88.00,failed,4,US,88.00,88.00,1000.00,
949501584,Solo melodeon album of Owen Woods,Country & Folk,Music,GBP,2014-11-20,2000.00,2014-10-21 00:47:16,2723.00,successful,115,GB,4381.93,4270.30,3136.47,
949503407,Pitchie Patchies Come to Life!,Illustration,Art,USD,2017-01-31,4000.00,2017-01-03 16:58:36,65.00,failed,3,US,15.00,65.00,4000.00,
949506473,Jaylin Mac,Music,Music,USD,2014-08-16,5000.00,2014-08-02 05:03:59,15.00,failed,2,US,15.00,15.00,5000.00,
949510602,HUDWOOD | Handcrafted wooden carabiners and wallet,Woodworking,Crafts,USD,2016-03-24,5000.00,2016-02-03 17:16:55,6354.00,successful,140,US,6354.00,6354.00,5000.00,
949511065,Morning Drive Full Length Album,Rock,Music,USD,2012-06-22,3000.00,2012-05-23 01:15:10,30.00,failed,1,US,30.00,30.00,3000.00,
949516082,American Sin II,Hip-Hop,Music,USD,2014-05-16,1988.00,2014-04-17 17:07:00,0.00,failed,0,US,0.00,0.00,1988.00,
949516575,The Trick Deck (Canceled),Playing Cards,Games,CAD,2015-06-04,15000.00,2015-05-05 06:59:22,386.00,canceled,21,CA,317.07,308.80,12000.00,
949517385,CasePlug-iPhone Case w/integrated USB Plug for iphone 5/5s/6,Product Design,Design,USD,2014-09-15,19000.00,2014-07-31 18:13:30,7437.55,failed,46,US,7437.55,7437.55,19000.00,
949525014,Malachai's Plunt Solinatry - Hope for the Children,Children's Books,Publishing,USD,2011-07-21,25000.00,2011-05-22 06:51:52,0.00,failed,0,US,0.00,0.00,25000.00,
949530366,KAPRAS Records,Music,Music,USD,2014-08-17,10000.00,2014-07-18 01:43:23,2.00,failed,2,US,2.00,2.00,10000.00,
949534385,Deli Licious makes Subway look greedy.,Food,Food,USD,2014-09-24,25000.00,2014-08-25 18:59:48,0.00,failed,0,US,0.00,0.00,25000.00,
94953594,Lotia - RPG Indie Game,Video Games,Games,USD,2015-11-23,10000.00,2015-10-22 16:27:21,10389.00,successful,111,US,10389.00,10389.00,10000.00,
949541001,The Brian Banks Story,Documentary,Film & Video,USD,2012-06-29,40000.00,2012-05-30 05:26:22,47264.06,successful,1430,US,47264.06,47264.06,40000.00,
949550037,Ladies in Lace.,Tabletop Games,Games,GBP,2013-05-26,1500.00,2013-04-02 01:27:16,486.00,failed,12,GB,738.67,740.46,2285.37,
94955347,Band-it 4.0 - extra small minimal wallet,Fashion,Fashion,USD,2015-04-22,3000.00,2015-03-23 16:58:30,8218.00,successful,393,US,8218.00,8218.00,3000.00,
949564281,Covert Ops: Berlin -Spy Game single co-op or defector style,Tabletop Games,Games,USD,2015-08-11,1000.00,2015-06-12 16:39:26,1031.00,successful,31,US,1031.00,1031.00,1000.00,
949566874,The Worst Book You Will Ever Read (Canceled),Young Adult,Publishing,USD,2014-10-19,2000.00,2014-09-09 01:35:51,60.00,canceled,2,US,60.00,60.00,2000.00,
949578916,BANZAI GIRL Graphic Novel Volume 1 by Jinky Coronado,Graphic Novels,Comics,USD,2014-08-06,3500.00,2014-07-07 04:45:19,5908.00,successful,122,US,5908.00,5908.00,3500.00,
949591276,Connor Garvey's NEW DOUBLE-DISC ALBUM PROJECT,Country & Folk,Music,USD,2013-04-01,9000.00,2013-03-01 20:16:36,10124.00,successful,204,US,10124.00,10124.00,9000.00,
949591707,Rhymz for the Nursoulry,Nonfiction,Publishing,USD,2011-03-18,20000.00,2011-01-17 05:02:40,910.00,failed,12,US,910.00,910.00,20000.00,
949598323,ANGELS & DEMONS PLAYING CARDS,Playing Cards,Games,USD,2017-05-19,5500.00,2017-04-19 12:23:35,4037.00,canceled,126,US,3629.00,4037.00,5500.00,
949600246,Chino para niños y no tan niños,Academic,Publishing,EUR,2015-08-19,5000.00,2015-06-20 13:00:32,3.00,failed,3,ES,3.41,3.38,5640.48,
949617621,PACE lid. Be prepared for whatever life throws your way.,Product Design,Design,USD,2016-02-14,130000.00,2016-01-05 08:28:06,53676.00,canceled,790,US,53676.00,53676.00,130000.00,
949618653,Crepe Pro,Food,Food,USD,2014-12-17,4950.00,2014-12-12 19:05:29,5350.00,successful,37,US,5350.00,5350.00,4950.00,
949619972,Patent-Mine,Games,Games,USD,2014-04-02,20000.00,2014-02-01 06:02:20,371.00,failed,8,US,371.00,371.00,20000.00,
949622947,Covry Sunwear: Sunglasses Beyond the Standard Fit,Product Design,Design,USD,2015-08-06,18500.00,2015-07-07 14:51:44,53127.00,successful,379,US,53127.00,53127.00,18500.00,
949626574,"plugg.ee - wifi plug that learns, tweets & runs Arduino code",Hardware,Technology,USD,2013-12-14,129000.00,2013-11-12 17:31:22,17167.00,failed,234,US,17167.00,17167.00,129000.00,
949629276,Custom Designed Steampunk and Pinup Rubber Stamp Collections,Crafts,Crafts,USD,2014-06-08,2500.00,2014-05-09 05:38:45,115.00,failed,4,US,115.00,115.00,2500.00,
949631717,IN REAL LIFE Premiere for Austin Chamber Ensemble's 35th!,Classical Music,Music,USD,2015-12-24,15000.00,2015-11-25 00:13:51,15170.47,successful,97,US,15170.47,15170.47,15000.00,
949638782,Go Commando with Dear Kate Yoga Pants,Apparel,Fashion,USD,2014-06-28,15000.00,2014-05-29 15:00:49,158933.11,successful,1327,US,158933.11,158933.11,15000.00,
949647847,Giacinto: the first quality DIY stereo loudspeaker,Product Design,Design,EUR,2016-05-12,34000.00,2016-04-12 01:42:26,8058.00,failed,132,IT,9186.08,9144.24,38583.31,
949657105,Reading Outloud To You From Your Favorite Book Under A Tree,Public Art,Art,USD,2016-05-11,1600.00,2016-04-19 13:51:12,160.00,canceled,3,US,160.00,160.00,1600.00,
949666798,Jessska Debut Album,Music,Music,USD,2014-09-30,2000.00,2014-09-11 16:35:33,2020.00,undefined,0,"N,0""",,2020.00,2000.00,
949675137,CHILSLEEVE,Design,Design,USD,2017-01-01,50000.00,2016-12-20 19:26:15,520.00,failed,3,US,0.00,520.00,50000.00,
94968067,Pale Blue Light the first season !,Webseries,Film & Video,USD,2010-11-14,15000.00,2010-10-15 20:36:19,5.00,failed,1,US,5.00,5.00,15000.00,
949688777,Tobacco Fields,Music,Music,CAD,2016-03-18,2500.00,2016-02-16 19:52:07,3756.72,undefined,0,"N,0""",,2896.92,1927.82,
949697589,Fresh Expression needs a little freshening up!,Fashion,Fashion,USD,2013-05-09,7000.00,2013-04-09 22:01:27,1256.00,failed,15,US,1256.00,1256.00,7000.00,
949697632,The Concierge -- Urban Crime Drama (Short Film) (Canceled),Shorts,Film & Video,USD,2011-11-30,4000.00,2011-10-01 00:35:43,1926.00,canceled,15,US,1926.00,1926.00,4000.00,
949700020,Battle-AR - Augmented Reality gone nuts!,Mobile Games,Games,GBP,2016-02-14,6000.00,2016-01-15 21:24:58,25.00,failed,1,GB,36.01,35.69,8566.66,
949701942,ILLUMINATI - THE MOVIE,Horror,Film & Video,USD,2016-11-19,28000.00,2016-10-25 18:16:09,1436.00,failed,5,US,1425.00,1436.00,28000.00,
949726544,Create your own Eyewear,Product Design,Design,GBP,2015-04-11,10000.00,2015-03-11 18:14:12,15328.01,successful,169,GB,23132.32,23025.06,15021.56,
949742339,The Wave,Accessories,Fashion,EUR,2018-01-22,6500.00,2017-11-23 16:59:29,24.00,canceled,1,NL,28.18,29.13,7889.02,
949752726,No-nail Bird Houses,Crafts,Crafts,USD,2013-12-01,6500.00,2013-11-11 23:23:51,580.00,failed,11,US,580.00,580.00,6500.00,
949761242,Mukyoku: 27 Compositions for Taimu shakuhachi flute ,World Music,Music,USD,2010-10-11,927.00,2010-09-08 08:13:35,107.00,failed,5,US,107.00,107.00,927.00,
949765680,Documentary on the Unknown Creatures and Living Dinosaurs,Documentary,Film & Video,USD,2012-10-20,37000.00,2012-09-20 19:32:27,50.00,canceled,1,US,50.00,50.00,37000.00,
949767268,Derelict - A short Sci Fi,Shorts,Film & Video,GBP,2013-07-24,2000.00,2013-06-24 23:19:50,339.50,failed,23,GB,523.55,522.82,3079.96,
949775774,"""The March that Shook Blair""",Nonfiction,Publishing,GBP,2013-01-20,1250.00,2012-12-21 13:08:25,1735.00,successful,63,GB,2820.56,2744.73,1977.47,
949780653,Booze & Ballet Choreographic project,Performances,Dance,USD,2017-07-02,2500.00,2017-05-03 02:26:08,2755.00,successful,31,US,0.00,2755.00,2500.00,
949792288,My Super Gay Book of Saints and Holy Days,Art Books,Publishing,USD,2017-06-01,6000.00,2017-04-29 14:33:33,6360.11,successful,102,US,1193.00,6360.11,6000.00,
949793968,A young adult novel about love's power over addictions.,Young Adult,Publishing,CAD,2016-01-07,2400.00,2015-11-20 18:04:23,751.00,failed,7,CA,565.62,532.40,1701.40,
949797654,Ospina Dynasty Coffee,Food,Food,USD,2011-07-25,15000.00,2011-06-20 21:40:29,2500.00,failed,7,US,2500.00,2500.00,15000.00,
949801286,Flip Sticks,Product Design,Design,USD,2015-09-20,100.00,2015-09-15 00:43:05,126.00,successful,6,US,126.00,126.00,100.00,
